hour,original_price,new_price
3682,187.19,61.099
3683,180.0,54.095
3684,179.93,49.098
3685,174.91,45.41
3686,169.43,44.972
3687,180.0,51.035
3688,189.73,63.116
3689,206.66,81.502
3690,221.71,104.906
3691,260.0,129.005
3692,300.0,138.088
3693,256.61,119.248
3694,230.0,93.297
3695,213.56,71.695
3696,209.31,55.895
3697,203.99,42.499
3698,200.0,34.814
3699,199.69,32.203
3700,200.0,33.785
3701,205.0,40.73
3702,217.47,54.993
3703,225.11,77.364
3704,292.73,105.676
3705,274.0,120.077
3706,270.0,122.332
3707,267.78,121.22
3708,249.29,126.278
3709,300.0,146.686
3710,315.0,167.729
3711,348.84,181.092
3712,321.73,178.818
3713,305.79,173.789
3714,317.0,174.886
3715,330.0,176.078
3716,322.0,166.538
3717,316.27,142.445
3718,267.78,108.532
3719,237.91,77.923
3720,216.33,57.557
3721,199.75,48.927
3722,197.21,46.866
3723,199.0,47.841
3724,199.75,49.476
3725,199.0,51.366
3726,204.32,54.192
3727,206.01,57.082
3728,205.0,60.104
3729,199.0,63.066
3730,193.29,61.484
3731,186.47,56.141
3732,184.07,48.958
3733,168.03,41.521
3734,170.0,39.857
3735,173.0,45.841
3736,193.29,60.82
3737,203.99,82.633
3738,230.93,110.925
3739,290.0,136.029
3740,302.33,137.615
3741,267.78,118.659
3742,230.1,93.0
3743,215.0,74.408
3744,222.93,64.564
3745,203.3,56.556
3746,203.3,52.648
3747,202.72,50.883
3748,203.3,48.988
3749,196.74,45.563
3750,191.77,42.557
3751,191.77,42.127
3752,191.67,44.677
3753,186.73,49.29
3754,183.0,51.074
3755,183.4,50.135
3756,184.07,46.059
3757,170.03,39.253
3758,165.0,35.692
3759,167.98,39.682
3760,184.07,52.391
3761,203.3,70.843
3762,215.93,91.296
3763,250.0,110.02
3764,260.0,115.473
3765,257.78,103.649
3766,222.93,82.627
3767,214.32,63.646
3768,200.0,47.288
3769,190.63,33.839
3770,183.0,25.333
3771,181.26,22.684
3772,183.0,26.563
3773,190.01,38.304
3774,220.0,57.768
3775,229.37,78.611
3776,265.0,98.809
3777,248.56,109.188
3778,260.02,108.853
3779,233.48,96.889
3780,215.0,84.161
3781,219.0,78.733
3782,219.02,80.121
3783,230.04,88.715
3784,240.64,104.414
3785,254.18,129.053
3786,300.0,161.303
3787,360.0,185.571
3788,360.0,185.571
3789,330.0,161.755
3790,272.93,122.254
3791,228.69,85.534
3792,219.02,62.828
3793,208.23,50.61
3794,199.13,43.637
3795,195.7,40.574
3796,193.67,41.861
3797,198.19,49.351
3798,219.02,62.992
3799,219.41,77.857
3800,264.02,91.333
3801,233.56,88.643
3802,199.44,73.986
3803,191.62,61.283
3804,189.02,54.716
3805,191.62,53.61
3806,191.62,56.401
3807,192.63,64.342
3808,219.02,78.709
3809,231.2,93.875
3810,222.38,109.331
3811,280.0,126.698
3812,280.56,125.454
3813,247.51,103.185
3814,220.26,77.389
3815,217.0,56.173
3816,185.05,36.804
3817,179.62,23.659
3818,169.0,15.648
3819,168.87,13.388
3820,168.7,16.601
3821,175.0,26.24
3822,197.42,41.106
3823,213.93,54.512
3824,215.01,61.831
3825,205.29,63.607
3826,191.49,59.311
3827,191.1,54.367
3828,181.26,50.65
3829,187.85,51.038
3830,191.62,53.293
3831,191.62,56.256
3832,196.13,61.366
3833,200.66,69.698
3834,210.9,81.36
3835,235.5,91.693
3836,244.98,89.849
3837,211.98,73.056
3838,211.0,57.946
3839,198.89,45.823
3840,189.98,36.794
3841,187.98,29.783
3842,177.3,22.65
3843,169.15,17.955
3844,168.43,19.414
3845,177.0,28.44
3846,196.6,41.967
3847,220.08,51.994
3848,196.6,51.656
3849,189.2,48.679
3850,175.0,42.239
3851,167.49,37.054
3852,175.0,35.63
3853,168.43,35.936
3854,175.0,40.334
3855,181.0,48.706
3856,200.7,60.624
3857,201.5,72.979
3858,215.99,87.763
3859,254.18,100.516
3860,264.35,100.026
3861,215.91,79.129
3862,209.09,60.009
3863,192.07,48.137
3864,205.69,44.568
3865,200.59,40.792
3866,194.8,35.929
3867,186.95,31.642
3868,186.95,31.219
3869,187.62,36.003
3870,207.91,45.816
3871,213.76,54.85
3872,212.84,62.139
3873,216.08,68.375
3874,206.69,67.702
3875,200.94,63.239
3876,196.48,58.363
3877,190.92,55.424
3878,193.99,56.158
3879,200.94,59.07
3880,200.94,61.764
3881,200.59,64.989
3882,205.0,69.936
3883,217.97,74.672
3884,220.46,73.596
3885,216.9,65.675
3886,215.48,58.013
3887,205.07,51.688
3888,207.5,47.991
3889,202.43,44.35
3890,195.3,40.447
3891,194.01,37.685
3892,191.77,35.956
3893,191.77,35.117
3894,191.77,34.477
3895,191.77,33.636
3896,184.83,33.126
3897,172.25,35.253
3898,177.55,37.661
3899,180.0,37.154
3900,168.48,32.582
3901,165.16,27.802
3902,164.22,24.725
3903,159.0,24.782
3904,166.0,31.059
3905,180.8,43.018
3906,191.77,57.223
3907,210.71,70.176
3908,225.11,75.088
3909,221.9,67.864
3910,210.71,56.588
3911,199.0,47.02
3912,195.0,42.678
3913,189.38,42.7
3914,185.0,42.182
3915,185.0,40.074
3916,178.39,35.315
3917,169.82,28.939
3918,167.87,22.23
3919,156.88,14.521
3920,146.04,7.959
3921,135.6,4.219
3922,120.0,0.232
3923,111.55,-0.0
3924,145.44,2.986
3925,119.67,-0.0
3926,95.8,-0.0
3927,142.74,9.625
3928,146.04,20.205
3929,146.5,31.88
3930,175.2,46.316
3931,191.47,55.494
3932,205.98,55.971
3933,231.9,55.971
3934,229.0,55.971
3935,204.2,53.78
3936,192.83,45.083
3937,185.69,33.155
3938,180.0,26.192
3939,186.64,26.176
3940,188.72,30.147
3941,192.33,36.863
3942,209.24,44.909
3943,210.98,49.585
3944,202.03,51.777
3945,200.03,55.016
3946,196.47,54.338
3947,188.36,49.566
3948,195.74,42.429
3949,160.0,33.224
3950,165.56,35.329
3951,197.03,48.674
3952,207.66,63.192
3953,209.41,76.945
3954,231.05,92.236
3955,250.0,103.608
3956,254.36,104.191
3957,246.9,93.278
3958,236.12,80.108
3959,223.13,68.789
3960,223.99,60.697
3961,206.82,52.799
3962,199.12,46.609
3963,197.53,43.863
3964,199.12,45.011
3965,199.0,50.373
3966,215.22,60.579
3967,227.88,71.09
3968,229.51,78.207
3969,222.47,81.226
3970,216.97,76.945
3971,198.0,68.133
3972,194.36,62.306
3973,193.09,61.568
3974,209.09,64.803
3975,201.45,67.14
3976,204.23,72.717
3977,213.34,84.706
3978,230.97,102.515
3979,266.26,118.91
3980,272.84,119.834
3981,246.9,103.302
3982,234.9,85.06
3983,219.25,70.652
3984,220.0,61.667
3985,212.0,54.49
3986,202.39,50.044
3987,208.27,50.727
3988,212.0,55.246
3989,215.0,63.815
3990,234.99,77.367
3991,246.95,91.984
3992,258.93,105.337
3993,262.68,114.024
3994,245.62,112.202
3995,250.0,105.172
3996,227.44,94.135
3997,221.45,87.608
3998,225.37,89.896
3999,230.8,101.633
4000,269.0,121.412
4001,275.0,139.479
4002,280.0,156.153
4003,326.34,169.758
4004,308.17,164.954
4005,302.0,145.466
4006,275.0,120.721
4007,239.3,100.646
4008,256.07,93.41
4009,244.72,89.802
4010,240.0,87.235
4011,239.5,85.758
4012,239.5,85.906
4013,239.5,89.675
4014,247.0,100.374
4015,259.78,118.858
4016,306.49,140.328
4017,300.0,148.625
4018,260.39,141.475
4019,270.72,134.216
4020,258.7,127.345
4021,258.38,124.104
4022,262.82,125.327
4023,255.25,132.368
4024,280.0,150.314
4025,311.0,173.377
4026,325.0,191.694
4027,345.0,199.266
4028,330.0,189.64
4029,320.0,168.337
4030,285.0,147.481
4031,282.0,138.577
4032,302.42,138.371
4033,300.0,134.749
4034,289.57,127.369
4035,278.75,120.483
4036,277.94,119.89
4037,283.99,129.003
4038,304.49,148.627
4039,335.73,173.901
4040,360.0,195.172
4041,360.0,203.957
4042,343.62,195.952
4043,302.42,180.757
4044,319.69,173.507
4045,318.69,168.87
4046,301.69,165.557
4047,302.42,169.971
4048,334.71,182.509
4049,333.22,193.886
4050,339.73,204.886
4051,368.06,213.489
4052,360.0,210.388
4053,343.9,198.713
4054,360.0,189.07
4055,330.73,176.599
4056,330.0,166.716
4057,313.23,158.311
4058,304.94,152.904
4059,304.94,151.251
4060,314.38,150.458
4061,302.02,145.641
4062,292.58,140.153
4063,289.61,138.043
4064,292.76,140.104
4065,287.44,143.012
4066,277.51,140.418
4067,269.99,133.239
4068,268.44,122.322
4069,244.0,108.101
4070,226.85,99.969
4071,237.65,106.054
4072,264.84,124.203
4073,286.99,146.699
4074,297.96,169.3
4075,332.72,190.891
4076,341.0,201.857
4077,380.0,197.249
4078,310.11,174.101
4079,303.17,156.514
4080,305.32,148.916
4081,300.17,146.706
4082,291.38,146.005
4083,300.0,146.619
4084,295.55,143.954
4085,290.62,137.019
4086,265.7,126.639
4087,265.7,117.463
4088,262.18,103.426
4089,230.1,76.919
4090,148.2,39.313
4091,141.8,13.901
4092,133.73,1.608
4093,132.8,-0.0
4094,132.8,7.509
4095,142.0,32.715
4096,224.04,78.236
4097,260.0,124.715
4098,285.61,167.345
4099,345.0,205.344
4100,370.0,224.941
4101,370.0,220.762
4102,355.0,201.239
4103,305.32,174.262
4104,318.46,151.704
4105,277.84,126.719
4106,266.42,109.441
4107,261.4,101.997
4108,260.5,104.366
4109,270.0,116.804
4110,297.92,136.574
4111,320.23,155.006
4112,321.76,165.653
4113,321.11,168.164
4114,296.11,159.169
4115,280.79,147.638
4116,286.58,138.876
4117,266.66,130.737
4118,270.0,128.172
4119,270.0,131.447
4120,274.58,142.055
4121,303.84,159.433
4122,314.44,174.941
4123,333.99,183.738
4124,324.61,179.878
4125,319.27,167.059
4126,311.19,153.109
4127,301.6,138.939
4128,281.89,124.415
4129,264.7,112.938
4130,261.08,106.254
4131,257.27,104.106
4132,261.58,107.294
4133,262.3,116.012
4134,286.77,130.973
4135,303.76,145.409
4136,306.06,154.579
4137,303.36,158.327
4138,281.89,154.206
4139,285.58,149.558
4140,281.89,144.158
4141,275.39,138.557
4142,264.58,135.793
4143,282.58,140.485
4144,287.58,150.796
4145,287.0,171.734
4146,329.17,209.845
4147,410.0,251.695
4148,421.0,267.924
4149,410.0,252.234
4150,373.0,216.153
4151,307.49,175.207
4152,300.0,148.003
4153,290.01,131.659
4154,280.64,121.524
4155,273.24,116.992
4156,270.56,122.271
4157,283.44,143.51
4158,321.67,180.844
4159,400.0,220.034
4160,405.0,233.363
4161,362.4,218.775
4162,301.43,191.545
4163,310.32,174.791
4164,303.33,165.736
4165,299.78,161.343
4166,302.03,160.391
4167,292.33,164.309
4168,316.33,180.384
4169,320.11,208.141
4170,396.85,247.265
4171,415.0,273.63
4172,433.0,276.91
4173,399.3,252.364
4174,377.54,215.56
4175,312.78,174.698
4176,297.07,145.65
4177,288.7,128.07
4178,281.06,118.724
4179,277.28,115.182
4180,275.83,117.524
4181,279.68,128.099
4182,308.26,147.731
4183,330.26,169.001
4184,356.74,185.19
4185,335.6,191.01
4186,319.26,192.896
4187,355.0,200.567
4188,335.75,208.797
4189,371.01,225.489
4190,379.91,244.192
4191,415.0,262.667
4192,415.0,273.087
4193,415.0,278.651
4194,420.0,283.167
4195,430.0,285.483
4196,429.66,279.973
4197,415.0,264.221
4198,405.52,244.191
4199,400.0,216.798
4200,315.5,180.461
4201,310.0,156.97
4202,297.4,143.327
4203,290.9,137.114
4204,290.84,137.533
4205,290.48,145.127
4206,312.48,161.29
4207,337.48,180.323
4208,346.32,195.265
4209,345.08,203.864
4210,338.9,202.469
4211,323.46,194.719
4212,321.83,186.755
4213,311.65,179.529
4214,312.4,175.137
4215,298.69,173.87
4216,315.99,179.35
4217,322.35,186.093
4218,322.0,191.322
4219,330.0,194.59
4220,335.2,192.2
4221,330.92,181.933
4222,320.0,170.646
4223,308.99,161.729
4224,315.5,155.475
4225,305.1,146.991
4226,294.97,138.957
4227,290.9,134.087
4228,290.9,133.029
4229,293.16,135.172
4230,296.99,139.696
4231,304.0,145.696
4232,305.1,151.483
4233,303.63,155.597
4234,290.97,152.118
4235,284.68,143.606
4236,275.97,131.916
4237,253.0,120.424
4238,257.07,117.005
4239,257.5,122.556
4240,282.64,138.482
4241,290.97,161.577
4242,320.6,193.239
4243,380.0,224.705
4244,393.99,235.015
4245,380.0,218.952
4246,336.95,190.717
4247,318.95,167.484
4248,308.7,154.583
4249,301.81,150.736
4250,300.01,150.703
4251,302.97,151.152
4252,298.2,148.882
4253,295.51,143.343
4254,285.64,134.131
4255,268.52,123.839
4256,262.18,117.396
4257,253.1,115.245
4258,235.64,113.438
4259,242.89,115.235
4260,266.5,115.448
4261,233.68,105.893
4262,223.57,98.79
4263,219.98,103.495
4264,262.18,123.496
4265,276.75,148.116
4266,305.0,174.711
4267,327.78,198.621
4268,348.0,214.83
4269,380.0,216.825
4270,350.0,200.619
4271,318.95,176.226
4272,300.0,153.872
4273,293.45,137.335
4274,285.51,127.349
4275,283.69,123.559
4276,283.9,126.562
4277,277.41,139.883
4278,330.89,167.176
4279,357.94,192.418
4280,371.07,206.092
4281,348.38,207.0
4282,332.54,201.713
4283,333.99,199.497
4284,343.73,201.763
4285,344.57,205.725
4286,355.0,211.884
4287,350.0,220.898
4288,375.96,237.858
4289,393.99,258.272
4290,410.0,277.063
4291,446.0,286.188
4292,424.63,271.857
4293,375.64,241.407
4294,372.17,216.263
4295,354.81,194.874
4296,334.99,174.395
4297,315.34,154.705
4298,305.67,139.078
4299,290.6,128.877
4300,287.07,129.518
4301,290.86,145.598
4302,348.95,176.727
4303,379.91,205.232
4304,388.74,223.127
4305,374.5,234.557
4306,379.3,246.744
4307,419.0,262.829
4308,416.06,274.489
4309,420.9,285.554
4310,450.0,297.403
4311,450.0,302.741
4312,450.1,302.852
4313,427.32,302.258
4314,450.0,308.706
4315,470.9,310.987
4316,453.14,295.168
4317,410.92,263.206
4318,396.38,231.01
4319,364.38,199.661
4320,322.23,173.07
4321,314.0,157.324
4322,291.7,145.129
4323,287.07,138.656
4324,284.74,139.44
4325,288.77,150.22
4326,315.73,171.826
4327,350.85,196.426
4328,366.72,212.884
4329,348.93,217.281
4330,341.0,212.322
4331,327.0,203.671
4332,327.0,196.985
4333,320.82,192.56
4334,321.7,192.018
4335,321.24,196.552
4336,333.43,208.35
4337,352.91,225.6
4338,369.95,242.882
4339,390.9,253.394
4340,390.0,248.719
4341,366.9,229.252
4342,353.74,207.986
4343,331.04,188.349
4344,325.0,172.316
4345,315.0,157.34
4346,302.17,146.353
4347,301.79,142.005
4348,301.55,144.83
4349,303.4,157.208
4350,339.77,180.301
4351,369.89,203.527
4352,379.63,217.834
4353,365.73,222.597
4354,356.3,221.051
4355,358.64,220.143
4356,357.48,222.659
4357,357.48,230.462
4358,410.0,240.82
4359,375.1,238.604
4360,366.35,238.45
4361,372.44,252.072
4362,409.41,279.668
4363,479.0,302.389
4364,450.0,291.711
4365,394.21,256.304
4366,374.24,223.711
4367,351.96,201.445
4368,354.99,189.61
4369,337.55,180.888
4370,335.77,175.405
4371,328.98,172.492
4372,332.09,174.394
4373,333.03,182.389
4374,355.19,197.994
4375,378.85,215.916
4376,385.19,230.603
4377,378.0,241.98
4378,399.31,247.108
4379,379.68,240.132
4380,363.78,228.468
4381,352.78,220.146
4382,358.6,219.574
4383,363.6,224.863
4384,377.94,234.214
4385,375.19,245.636
4386,385.0,261.927
4387,454.0,276.508
4388,400.22,266.941
4389,401.65,249.345
4390,385.0,234.186
4391,380.0,226.782
4392,379.21,225.809
4393,397.84,225.709
4394,361.77,216.87
4395,358.81,209.128
4396,358.84,204.537
4397,355.0,202.148
4398,351.81,202.635
4399,360.5,206.838
4400,359.84,212.091
4401,358.57,216.709
4402,349.84,214.071
4403,340.0,205.257
4404,334.14,192.954
4405,307.08,180.431
4406,300.0,177.981
4407,330.0,188.383
4408,336.0,202.276
4409,352.23,217.753
4410,360.5,232.467
4411,385.0,244.389
4412,393.0,245.363
4413,385.0,233.679
4414,362.78,221.105
4415,361.47,218.047
4416,385.0,223.901
4417,385.0,228.806
4418,389.6,231.317
4419,387.81,229.147
4420,385.0,221.263
4421,360.14,208.261
4422,350.5,197.44
4423,351.5,190.945
4424,335.5,186.951
4425,334.5,187.153
4426,323.12,184.766
4427,318.0,181.837
4428,322.3,180.257
4429,318.0,179.568
4430,318.65,182.845
4431,329.53,193.083
4432,350.5,210.569
4433,367.81,233.528
4434,394.21,261.602
4435,430.01,290.204
4436,460.0,308.842
4437,460.0,308.32
4438,460.0,292.089
4439,429.0,258.244
4440,350.0,215.762
4441,335.96,187.341
4442,329.99,172.885
4443,322.0,167.747
4444,322.0,171.211
4445,328.99,183.646
4446,361.88,203.037
4447,376.0,219.542
4448,385.17,228.992
4449,366.0,230.504
4450,361.42,226.201
4451,351.84,219.053
4452,350.0,212.599
4453,343.53,208.516
4454,343.53,211.228
4455,343.53,225.527
4456,394.0,253.855
4457,434.0,282.007
4458,419.69,301.271
4459,447.18,320.281
4460,481.86,331.437
4461,499.99,319.389
4462,414.1,284.558
4463,399.7,254.797
4464,390.5,234.327
4465,375.47,219.103
4466,369.47,208.081
4467,355.97,200.198
4468,353.53,199.397
4469,360.76,209.009
4470,380.47,230.11
4471,412.59,259.147
4472,450.0,286.539
4473,450.0,299.761
4474,433.02,293.369
4475,415.96,274.29
4476,380.0,251.241
4477,372.31,236.744
4478,372.0,234.213
4479,372.31,244.77
4480,412.17,269.454
4481,437.44,298.986
4482,450.0,328.934
4483,509.0,355.461
4484,515.0,357.928
4485,500.0,331.374
4486,426.05,290.043
4487,394.58,260.424
4488,419.61,248.623
4489,400.15,238.522
4490,384.41,228.601
4491,380.07,222.297
4492,375.34,222.18
4493,378.25,231.921
4494,418.38,251.677
4495,424.47,271.259
4496,437.05,290.508
4497,470.0,305.803
4498,435.31,303.389
4499,431.72,295.557
4500,423.08,288.365
4501,422.41,285.88
4502,426.85,288.733
4503,432.41,295.932
4504,444.61,306.449
4505,455.0,317.582
4506,462.1,326.634
4507,474.08,330.176
4508,474.86,322.092
4509,447.23,302.014
4510,433.59,284.193
4511,427.42,271.419
4512,430.16,259.206
4513,385.62,242.395
4514,384.98,230.106
4515,374.51,221.878
4516,370.0,219.318
4517,374.51,223.854
4518,387.35,234.791
4519,396.45,249.283
4520,424.03,264.236
4521,414.81,270.915
4522,396.87,267.571
4523,396.74,262.068
4524,391.54,257.276
4525,390.0,256.457
4526,394.89,262.848
4527,401.84,278.94
4528,439.94,304.985
4529,471.0,329.845
4530,480.0,343.051
4531,482.0,341.002
4532,467.9,322.762
4533,434.6,294.104
4534,414.0,271.656
4535,405.91,259.731
4536,422.94,252.183
4537,402.03,236.234
4538,375.0,217.055
4539,364.66,204.26
4540,360.0,204.049
4541,365.0,221.667
4542,414.27,256.953
4543,480.0,291.722
4544,460.0,303.749
4545,464.81,297.733
4546,393.85,273.264
4547,393.85,254.178
4548,388.42,242.057
4549,375.0,235.324
4550,375.0,235.927
4551,388.31,242.657
4552,393.85,250.539
4553,406.75,257.418
4554,393.85,261.617
4555,414.27,267.952
4556,418.19,270.637
4557,429.94,267.372
4558,418.19,260.572
4559,414.27,253.862
4560,406.14,247.132
4561,400.61,239.32
4562,377.29,227.018
4563,364.17,216.022
4564,360.0,210.311
4565,356.0,209.93
4566,362.88,212.522
4567,379.0,209.717
4568,325.0,191.413
4569,331.74,164.707
4570,235.47,118.198
4571,213.6,73.949
4572,160.84,37.734
4573,160.84,21.409
4574,160.52,26.373
4575,152.97,59.89
4576,273.8,129.806
4577,355.98,203.481
4578,400.0,258.705
4579,423.06,292.2
4580,443.83,308.42
4581,460.79,309.112
4582,449.49,297.87
4583,443.72,277.876
4584,389.36,251.848
4585,374.19,236.26
4586,385.34,233.013
4587,383.35,233.486
4588,384.42,232.936
4589,370.0,228.033
4590,366.61,218.482
4591,361.0,197.506
4592,317.3,158.004
4593,227.06,107.92
4594,183.99,66.042
4595,166.61,40.37
4596,176.67,26.922
4597,148.92,18.027
4598,148.6,25.833
4599,154.92,63.45
4600,275.22,136.83
4601,362.88,213.461
4602,410.64,269.295
4603,425.74,299.774
4604,441.83,311.755
4605,458.46,308.133
4606,435.15,291.947
4607,427.33,268.115
4608,384.5,236.306
4609,361.06,206.958
4610,344.61,190.248
4611,360.08,187.692
4612,350.0,192.4
4613,363.65,207.102
4614,395.95,229.365
4615,415.08,250.535
4616,433.97,265.777
4617,416.32,272.034
4618,418.24,271.678
4619,409.69,267.12
4620,404.1,263.088
4621,405.88,262.633
4622,413.0,265.574
4623,413.24,270.733
4624,423.24,280.111
4625,433.03,293.971
4626,450.79,311.463
4627,480.0,326.547
4628,480.0,328.265
4629,480.0,314.867
4630,450.79,292.093
4631,425.0,268.049
4632,411.27,246.772
4633,388.44,226.481
4634,365.31,207.13
4635,346.88,194.61
4636,341.5,196.972
4637,362.1,218.515
4638,419.64,252.05
4639,450.0,277.95
4640,434.73,288.158
4641,433.49,290.646
4642,424.24,283.94
4643,406.0,271.909
4644,400.0,261.224
4645,388.44,255.149
4646,394.99,258.222
4647,406.0,270.775
4648,424.99,292.41
4649,456.54,320.453
4650,485.5,347.312
4651,513.59,363.98
4652,509.0,362.142
4653,480.0,345.593
4654,500.0,327.488
4655,454.85,299.367
4656,416.05,269.263
4657,399.0,244.672
4658,380.98,223.854
4659,355.79,208.339
4660,350.68,205.725
4661,353.0,219.999
4662,411.97,249.041
4663,435.0,272.674
4664,431.0,282.592
4665,421.19,281.752
4666,402.72,270.461
4667,382.99,255.925
4668,379.0,245.071
4669,370.0,239.352
4670,371.44,241.612
4671,385.47,252.802
4672,404.5,271.164
4673,420.39,295.066
4674,445.47,323.676
4675,508.39,348.948
4676,486.55,352.088
4677,480.06,341.208
4678,481.78,326.341
4679,461.92,305.312
4680,425.91,280.326
4681,415.0,259.135
4682,403.0,244.018
4683,391.88,235.528
4684,389.55,235.616
4685,398.0,244.995
4686,423.96,260.725
4687,433.31,275.284
4688,441.67,286.8
4689,442.03,293.836
4690,430.97,292.241
4691,422.4,286.99
4692,422.4,282.72
4693,420.0,280.412
4694,422.4,281.66
4695,423.8,288.578
4696,440.61,304.958
4697,459.21,330.743
4698,500.0,362.464
4699,543.0,386.052
4700,530.0,385.908
4701,529.99,364.313
4702,480.0,328.577
4703,440.61,294.098
4704,425.27,270.109
4705,415.0,254.769
4706,400.0,243.809
4707,394.06,238.069
4708,389.21,239.457
4709,400.0,250.748
4710,428.48,269.349
4711,444.45,286.794
4712,456.17,298.626
4713,444.45,302.923
4714,433.21,300.181
4715,433.21,295.823
4716,426.83,291.698
4717,426.83,290.44
4718,426.83,293.215
4719,438.96,300.975
4720,450.1,311.686
4721,450.1,324.695
4722,477.29,341.162
4723,500.0,351.051
4724,500.0,343.852
4725,459.99,321.401
4726,450.1,305.081
4727,433.21,299.742
4728,500.0,300.13
4729,433.71,279.333
4730,405.0,255.189
4731,398.74,239.908
4732,399.43,235.508
4733,393.87,242.833
4734,390.91,266.646
4735,500.0,302.744
4736,500.0,311.182
4737,413.17,289.268
4738,394.46,263.124
4739,386.84,241.291
4740,367.96,222.165
4741,344.38,208.204
4742,344.97,206.183
4743,362.15,217.567
4744,373.19,241.126
4745,405.0,278.731
4746,479.99,322.836
4747,503.0,350.678
4748,500.0,355.168
4749,500.0,340.055
4750,480.0,312.434
4751,426.81,279.346
4752,408.71,255.391
4753,390.91,242.631
4754,384.09,236.443
4755,380.74,233.227
4756,380.0,229.778
4757,377.07,223.149
4758,352.87,213.357
4759,349.45,207.09
4760,350.0,203.291
4761,340.71,196.01
4762,296.99,178.751
4763,291.99,160.984
4764,291.99,141.685
4765,228.47,122.101
4766,242.35,125.052
4767,280.0,150.99
4768,330.0,188.935
4769,349.45,228.184
4770,390.91,270.361
4771,444.99,309.627
4772,474.99,331.956
4773,474.99,329.952
4774,464.99,310.521
4775,419.45,278.35
4776,389.77,245.342
4777,374.85,217.246
4778,355.27,196.983
4779,343.43,186.199
4780,341.43,185.95
4781,349.6,195.643
4782,374.85,211.285
4783,392.19,223.961
4784,382.19,229.442
4785,374.85,232.846
4786,374.85,233.164
4787,370.0,231.031
4788,370.0,228.409
4789,370.0,225.871
4790,363.06,225.226
4791,370.0,232.05
4792,392.27,249.398
4793,406.23,277.916
4794,443.83,320.767
4795,519.0,369.065
4796,560.0,396.633
4797,560.0,386.869
4798,500.0,346.181
4799,445.37,295.229
4800,402.46,249.61
4801,368.99,216.186
4802,353.0,195.79
4803,342.72,186.466
4804,339.79,187.882
4805,350.98,200.37
4806,380.0,220.581
4807,395.79,240.184
4808,412.46,254.682
4809,410.94,259.592
4810,380.0,252.618
4811,380.0,245.748
4812,378.85,241.28
4813,378.85,238.699
4814,380.0,237.989
4815,384.94,242.218
4816,381.94,259.396
4817,415.0,303.189
4818,504.04,372.736
4819,592.0,441.921
4820,650.0,478.861
4821,621.69,464.687
4822,576.29,414.599
4823,500.0,345.211
4824,409.99,279.24
4825,385.67,238.601
4826,383.39,220.369
4827,370.13,213.513
4828,370.13,214.842
4829,376.18,222.609
4830,390.79,235.172
4831,396.01,249.285
4832,433.11,262.142
4833,403.36,262.485
4834,383.64,254.846
4835,383.64,247.975
4836,382.0,242.761
4837,378.0,239.097
4838,382.0,239.463
4839,384.64,248.581
4840,404.71,277.057
4841,416.49,334.895
4842,592.0,423.1
4843,650.0,487.611
4844,650.0,506.614
4845,634.34,484.025
4846,620.0,430.49
4847,475.0,351.792
4848,429.99,288.047
4849,401.73,247.401
4850,385.07,224.766
4851,370.45,213.715
4852,369.06,212.462
4853,370.55,220.286
4854,388.12,237.4
4855,414.32,258.611
4856,450.0,273.782
4857,404.07,272.818
4858,401.32,266.176
4859,393.57,258.419
4860,394.32,252.11
4861,385.88,247.814
4862,390.0,251.166
4863,401.68,268.717
4864,425.17,308.708
4865,492.0,375.199
4866,614.99,451.565
4867,650.0,500.84
4868,650.0,512.333
4869,650.0,487.372
4870,609.99,427.803
4871,483.62,342.434
4872,394.99,266.595
4873,371.12,221.132
4874,356.16,199.621
4875,351.22,192.526
4876,350.0,193.743
4877,350.0,202.762
4878,375.0,222.224
4879,381.09,248.909
4880,450.0,279.267
4881,453.64,288.827
4882,394.84,270.748
4883,369.47,248.422
4884,374.26,234.75
4885,367.09,229.1
4886,371.36,235.766
4887,391.7,262.453
4888,404.9,317.876
4889,553.5,405.418
4890,649.99,480.9
4891,650.0,513.646
4892,650.0,507.489
4893,636.51,468.032
4894,550.0,408.81
4895,458.05,358.729
4896,535.0,334.787
4897,468.63,300.196
4898,419.48,265.282
4899,402.57,242.822
4900,401.45,233.818
4901,401.45,233.037
4902,399.99,236.902
4903,408.53,244.27
4904,420.0,251.11
4905,410.01,251.671
4906,386.61,243.111
4907,375.42,233.474
4908,375.42,226.844
4909,375.0,221.792
4910,375.0,218.01
4911,368.01,220.94
4912,375.42,245.558
4913,394.59,306.449
4914,602.01,400.608
4915,620.0,465.71
4916,650.0,493.376
4917,650.0,482.062
4918,602.01,439.389
4919,580.0,374.937
4920,409.99,294.932
4921,379.24,244.681
4922,355.06,218.575
4923,346.05,208.348
4924,352.0,205.01
4925,336.45,200.06
4926,332.45,194.776
4927,332.45,189.616
4928,305.99,185.496
4929,322.49,188.959
4930,300.03,189.828
4931,309.3,192.765
4932,330.08,193.946
4933,299.99,187.388
4934,299.99,184.554
4935,304.75,190.814
4936,332.45,208.287
4937,348.05,234.336
4938,372.94,271.796
4939,432.82,318.527
4940,508.13,354.84
4941,484.18,356.651
4942,490.96,334.474
4943,417.71,289.14
4944,373.94,240.756
4945,360.07,200.786
4946,350.0,176.666
4947,337.8,164.999
4948,329.26,165.602
4949,346.48,180.979
4950,380.0,207.173
4951,410.14,235.611
4952,431.13,260.432
